ranking,last_name,population,ratio,cumpercentage
11925,和田山,550,6.266792154431989e-06,95.72650879455368
11926,千北,550,6.266792154431989e-06,95.72695138904257
11927,家木,550,6.266792154431989e-06,95.72739398353146
11928,熊埜御堂,550,6.266792154431989e-06,95.72783657802036
11929,藤屋,550,6.266792154431989e-06,95.72827917250925
11930,寺上,550,6.266792154431989e-06,95.72872176699815
11931,蔵下,550,6.266792154431989e-06,95.72916436148704
11932,南端,550,6.266792154431989e-06,95.72960695597594
11933,秡川,550,6.266792154431989e-06,95.73004955046483
11934,小梛,550,6.266792154431989e-06,95.73049214495371
11935,石渕,550,6.266792154431989e-06,95.7309347394426
11936,古財,550,6.266792154431989e-06,95.7313773339315
11937,古室,550,6.266792154431989e-06,95.7318199284204
11938,日栄,550,6.266792154431989e-06,95.7322625229093
11939,丸中,550,6.266792154431989e-06,95.73270511739818
11940,牛村,550,6.266792154431989e-06,95.73314771188709
11941,久常,550,6.266792154431989e-06,95.73359030637597
11942,澤柳,550,6.266792154431989e-06,95.73403290086488
11943,葉,550,6.266792154431989e-06,95.73447549535376
11944,更家,550,6.266792154431989e-06,95.73491808984265
11945,金橋,550,6.266792154431989e-06,95.73536068433155
11946,志田原,550,6.266792154431989e-06,95.73580327882044
11947,満島,550,6.266792154431989e-06,95.73624587330934
11948,龝本,550,6.266792154431989e-06,95.73668846779823
11949,齋,550,6.266792154431989e-06,95.73713106228713
11950,大麻,550,6.266792154431989e-06,95.73757365677602
11951,東良,550,6.266792154431989e-06,95.73801625126491
11952,法貴,550,6.266792154431989e-06,95.7384588457538
11953,富居,550,6.266792154431989e-06,95.73890144024271
11954,夏坂,550,6.266792154431989e-06,95.7393440347316
11955,桑代,550,6.266792154431989e-06,95.73978662922049
11956,遠西,550,6.266792154431989e-06,95.74022922370938
11957,高荒,550,6.266792154431989e-06,95.74067181819828
11958,大箸,550,6.266792154431989e-06,95.74111441268717
11959,浜瀬,550,6.266792154431989e-06,95.74155700717607
11960,居原田,550,6.266792154431989e-06,95.74199960166496
11961,槌屋,550,6.266792154431989e-06,95.74244219615386
11962,重安,550,6.266792154431989e-06,95.74288479064275
11963,吉嶋,550,6.266792154431989e-06,95.74332738513164
11964,川藤,550,6.266792154431989e-06,95.74376997962054
11965,生水,550,6.266792154431989e-06,95.74421257410944
11966,武輪,550,6.266792154431989e-06,95.74465516859833
11967,尾籠,550,6.266792154431989e-06,95.74509776308722
11968,苅米,550,6.266792154431989e-06,95.7455403575761
11969,椹木,550,6.266792154431989e-06,95.745982952065
11970,城口,550,6.266792154431989e-06,95.74642554655391
11971,伯井,550,6.266792154431989e-06,95.7468681410428
11972,種井,550,6.266792154431989e-06,95.74731073553168
11973,萩沢,550,6.266792154431989e-06,95.74775333002059
11974,堺田,550,6.266792154431989e-06,95.74819592450947
11975,針原,550,6.266792154431989e-06,95.74863851899836
11976,大清水,550,6.266792154431989e-06,95.74908111348726
11977,奥森,550,6.266792154431989e-06,95.74952370797615
11978,西表,550,6.266792154431989e-06,95.74996630246505
11979,広見,550,6.266792154431989e-06,95.75040889695394
11980,江,550,6.266792154431989e-06,95.75085149144283
11981,山広,550,6.266792154431989e-06,95.75129408593173
11982,定野,550,6.266792154431989e-06,95.75173668042063
11983,鯉,550,6.266792154431989e-06,95.75217927490952
11984,行谷,550,6.266792154431989e-06,95.75262186939841
11985,絹村,550,6.266792154431989e-06,95.7530644638873
11986,金近,550,6.266792154431989e-06,95.7535070583762
11987,東堂,550,6.266792154431989e-06,95.7539496528651
11988,横橋,550,6.266792154431989e-06,95.75439224735399
11989,田光,550,6.266792154431989e-06,95.75483484184288
11990,狩生,550,6.266792154431989e-06,95.75527743633178
11991,和出,550,6.266792154431989e-06,95.75572003082067
11992,黒鳥,550,6.266792154431989e-06,95.75616262530956
11993,善野,550,6.266792154431989e-06,95.75660521979846
11994,雀部,550,6.266792154431989e-06,95.75704781428736
11995,横前,550,6.266792154431989e-06,95.75749040877625
11996,和藤,550,6.266792154431989e-06,95.75793300326514
11997,殿塚,550,6.266792154431989e-06,95.75837559775402
11998,仲子,550,6.266792154431989e-06,95.75881819224293
11999,神志那,550,6.266792154431989e-06,95.75926078673183
12000,桝屋,550,6.266792154431989e-06,95.75970338122072
12001,浅地,550,6.266792154431989e-06,95.7601459757096
12002,氏平,550,6.266792154431989e-06,95.76058857019851
12003,戸原,550,6.266792154431989e-06,95.7610311646874
12004,杵鞭,550,6.266792154431989e-06,95.7614737591763
12005,間地,550,6.266792154431989e-06,95.76191635366519
12006,殿山,550,6.266792154431989e-06,95.76235894815409
12007,橋之口,550,6.266792154431989e-06,95.76280154264298
12008,灰原,550,6.266792154431989e-06,95.76324413713186
12009,中農,550,6.266792154431989e-06,95.76368673162075
12010,平倉,550,6.266792154431989e-06,95.76412932610965
12011,神納,550,6.266792154431989e-06,95.76457192059856
12012,大玉,550,6.266792154431989e-06,95.76501451508744
12013,辻脇,550,6.266792154431989e-06,95.76545710957633
12014,浅越,550,6.266792154431989e-06,95.76589970406523
12015,貞永,550,6.266792154431989e-06,95.76634229855412
12016,玉石,550,6.266792154431989e-06,95.76678489304302
12017,寿山,550,6.266792154431989e-06,95.76722748753191
12018,綱本,550,6.266792154431989e-06,95.7676700820208
12019,富尾,550,6.266792154431989e-06,95.7681126765097
12020,折谷,550,6.266792154431989e-06,95.76855527099859
12021,仙北谷,550,6.266792154431989e-06,95.76899786548749
12022,唐仁原,550,6.266792154431989e-06,95.76944045997638
12023,天方,550,6.266792154431989e-06,95.76988305446528
12024,閑野,550,6.266792154431989e-06,95.77032564895417
12025,舘下,550,6.266792154431989e-06,95.77076824344306
12026,藤墳,550,6.266792154431989e-06,95.77121083793195
12027,飯伏,550,6.266792154431989e-06,95.77165343242086
12028,信清,550,6.266792154431989e-06,95.77209602690975
12029,勝屋,550,6.266792154431989e-06,95.77253862139864
12030,三又,550,6.266792154431989e-06,95.77298121588753
12031,下河内,550,6.266792154431989e-06,95.77342381037643
12032,菅山,550,6.266792154431989e-06,95.77386640486532
12033,榮,550,6.266792154431989e-06,95.77430899935422
12034,松富,550,6.266792154431989e-06,95.7747515938431
12035,下東,550,6.266792154431989e-06,95.77519418833201
12036,市ノ川,540,6.152850478896862e-06,95.77562873564837
12037,坂林,540,6.152850478896862e-06,95.77606328296474
12038,数原,540,6.152850478896862e-06,95.7764978302811
12039,直木,540,6.152850478896862e-06,95.77693237759748
12040,畑上,540,6.152850478896862e-06,95.77736692491385
12041,蜂矢,540,6.152850478896862e-06,95.77780147223022
12042,小國,540,6.152850478896862e-06,95.77823601954658
12043,由里,540,6.152850478896862e-06,95.77867056686296
12044,鹿鳴,540,6.152850478896862e-06,95.77910511417932
12045,金嶋,540,6.152850478896862e-06,95.77953966149568
12046,椋,540,6.152850478896862e-06,95.77997420881206
12047,佐薙,540,6.152850478896862e-06,95.78040875612842
12048,繁原,540,6.152850478896862e-06,95.7808433034448
12049,足田,540,6.152850478896862e-06,95.78127785076116
12050,長曽我部,540,6.152850478896862e-06,95.78171239807753
12051,浮穴,540,6.152850478896862e-06,95.7821469453939
12052,兼武,540,6.152850478896862e-06,95.78258149271028
12053,大後,540,6.152850478896862e-06,95.78301604002664
12054,津郷,540,6.152850478896862e-06,95.783450587343
12055,河盛,540,6.152850478896862e-06,95.78388513465937
12056,片伯部,540,6.152850478896862e-06,95.78431968197575
12057,満仲,540,6.152850478896862e-06,95.78475422929212
12058,清成,540,6.152850478896862e-06,95.78518877660848
12059,円岡,540,6.152850478896862e-06,95.78562332392485
12060,野堀,540,6.152850478896862e-06,95.78605787124121
12061,百木,540,6.152850478896862e-06,95.78649241855759
12062,桧田,540,6.152850478896862e-06,95.78692696587396
12063,柾谷,540,6.152850478896862e-06,95.78736151319032
12064,藤安,540,6.152850478896862e-06,95.7877960605067
12065,芳崎,540,6.152850478896862e-06,95.78823060782305
12066,葛井,540,6.152850478896862e-06,95.78866515513943
12067,一政,540,6.152850478896862e-06,95.78909970245579
12068,白地,540,6.152850478896862e-06,95.78953424977217
12069,笠巻,540,6.152850478896862e-06,95.78996879708853
12070,木尾,540,6.152850478896862e-06,95.79040334440491
12071,萬年,540,6.152850478896862e-06,95.79083789172127
12072,仙名,540,6.152850478896862e-06,95.79127243903763
12073,御幡,540,6.152850478896862e-06,95.79170698635401
12074,葛川,540,6.152850478896862e-06,95.79214153367037
12075,由谷,540,6.152850478896862e-06,95.79257608098675
12076,重城,540,6.152850478896862e-06,95.79301062830311
12077,宇野澤,540,6.152850478896862e-06,95.79344517561948
12078,外塚,540,6.152850478896862e-06,95.79387972293586
12079,幸谷,540,6.152850478896862e-06,95.79431427025223
12080,武樋,540,6.152850478896862e-06,95.79474881756859
12081,仲尾次,540,6.152850478896862e-06,95.79518336488495
12082,府金,540,6.152850478896862e-06,95.79561791220132
12083,堂免,540,6.152850478896862e-06,95.79605245951768
12084,上住,540,6.152850478896862e-06,95.79648700683407
12085,池ノ内,540,6.152850478896862e-06,95.79692155415043
12086,久城,540,6.152850478896862e-06,95.7973561014668
12087,尾瀬,540,6.152850478896862e-06,95.79779064878316
12088,平森,540,6.152850478896862e-06,95.79822519609954
12089,師田,540,6.152850478896862e-06,95.7986597434159
12090,桑木野,540,6.152850478896862e-06,95.79909429073227
12091,居内,540,6.152850478896862e-06,95.79952883804864
12092,二岡,540,6.152850478896862e-06,95.799963385365
12093,千須和,540,6.152850478896862e-06,95.80039793268138
12094,保積,540,6.152850478896862e-06,95.80083247999774
12095,與儀,540,6.152850478896862e-06,95.80126702731413
12096,信末,540,6.152850478896862e-06,95.80170157463048
12097,下松,540,6.152850478896862e-06,95.80213612194686
12098,土永,540,6.152850478896862e-06,95.80257066926322
12099,松縄,540,6.152850478896862e-06,95.80300521657958
12100,角島,540,6.152850478896862e-06,95.80343976389597
12101,揖斐,540,6.152850478896862e-06,95.80387431121233
12102,沖浦,540,6.152850478896862e-06,95.8043088585287
12103,武上,540,6.152850478896862e-06,95.80474340584506
12104,藤末,540,6.152850478896862e-06,95.80517795316143
12105,嘉門,540,6.152850478896862e-06,95.80561250047779
12106,鹿子島,540,6.152850478896862e-06,95.80604704779418
12107,曲,540,6.152850478896862e-06,95.80648159511054
12108,角石,540,6.152850478896862e-06,95.8069161424269
12109,沢上,540,6.152850478896862e-06,95.80735068974327
12110,播,540,6.152850478896862e-06,95.80778523705963
12111,外立,540,6.152850478896862e-06,95.808219784376
12112,過足,540,6.152850478896862e-06,95.80865433169238
12113,岬,540,6.152850478896862e-06,95.80908887900875
12114,草ケ谷,540,6.152850478896862e-06,95.80952342632511
12115,螺良,540,6.152850478896862e-06,95.80995797364149
12116,末房,540,6.152850478896862e-06,95.81039252095785
12117,南都,540,6.152850478896862e-06,95.81082706827422
12118,内之倉,540,6.152850478896862e-06,95.8112616155906
12119,田脇,540,6.152850478896862e-06,95.81169616290696
12120,日巻,540,6.152850478896862e-06,95.81213071022333
12121,八ツ田,540,6.152850478896862e-06,95.81256525753969
12122,森津,540,6.152850478896862e-06,95.81299980485608
12123,千場,540,6.152850478896862e-06,95.81343435217244
12124,友谷,540,6.152850478896862e-06,95.81386889948881
12125,森角,540,6.152850478896862e-06,95.81430344680517
12126,國友,540,6.152850478896862e-06,95.81473799412154
12127,埴田,540,6.152850478896862e-06,95.8151725414379
12128,秋草,540,6.152850478896862e-06,95.81560708875428
12129,鶴身,540,6.152850478896862e-06,95.81604163607065
12130,官野,540,6.152850478896862e-06,95.81647618338701
12131,好村,540,6.152850478896862e-06,95.81691073070338
12132,真茅,540,6.152850478896862e-06,95.81734527801974
12133,空本,540,6.152850478896862e-06,95.81777982533612
12134,矢治,540,6.152850478896862e-06,95.81821437265249
12135,五箇,540,6.152850478896862e-06,95.81864891996887
12136,白本,540,6.152850478896862e-06,95.81908346728522
12137,奈木野,540,6.152850478896862e-06,95.81951801460158
12138,阿座上,540,6.152850478896862e-06,95.81995256191796
12139,貝崎,540,6.152850478896862e-06,95.82038710923433
12140,神屋,540,6.152850478896862e-06,95.8208216565507
12141,舛屋,540,6.152850478896862e-06,95.82125620386707
12142,荒深,540,6.152850478896862e-06,95.82169075118344
12143,永宮,540,6.152850478896862e-06,95.8221252984998
12144,見並,540,6.152850478896862e-06,95.82255984581619
12145,坪崎,540,6.152850478896862e-06,95.82299439313255
12146,笠見,540,6.152850478896862e-06,95.8234289404489
12147,六笠,540,6.152850478896862e-06,95.82386348776528
12148,都野,540,6.152850478896862e-06,95.82429803508164
12149,滝崎,540,6.152850478896862e-06,95.82473258239801
12150,浜平,540,6.152850478896862e-06,95.82516712971439
12151,那須田,540,6.152850478896862e-06,95.82560167703076
12152,惟村,540,6.152850478896862e-06,95.82603622434712
12153,木戸脇,540,6.152850478896862e-06,95.8264707716635
12154,二藤部,540,6.152850478896862e-06,95.82690531897985
12155,飛澤,540,6.152850478896862e-06,95.82733986629623
12156,邑上,540,6.152850478896862e-06,95.8277744136126
12157,千本木,540,6.152850478896862e-06,95.82820896092896
12158,白河,540,6.152850478896862e-06,95.82864350824534
12159,花咲,540,6.152850478896862e-06,95.8290780555617
12160,山末,540,6.152850478896862e-06,95.82951260287807
12161,本瀬,540,6.152850478896862e-06,95.82994715019444
12162,菅佐原,540,6.152850478896862e-06,95.83038169751082
12163,田靡,540,6.152850478896862e-06,95.83081624482718
12164,浜根,540,6.152850478896862e-06,95.83125079214354
12165,稲穂,540,6.152850478896862e-06,95.83168533945991
12166,北洞,540,6.152850478896862e-06,95.83211988677628
12167,黒畑,540,6.152850478896862e-06,95.83255443409266
12168,筑田,530,6.038908803361735e-06,95.83298093423649
12169,曹,530,6.038908803361735e-06,95.83340743438033
12170,繁昌,530,6.038908803361735e-06,95.83383393452418
12171,豊澤,530,6.038908803361735e-06,95.83426043466802
12172,徳嵩,530,6.038908803361735e-06,95.83468693481187
12173,廣石,530,6.038908803361735e-06,95.83511343495572
12174,市口,530,6.038908803361735e-06,95.83553993509956
12175,萩中,530,6.038908803361735e-06,95.83596643524339
12176,前盛,530,6.038908803361735e-06,95.83639293538724
12177,尾浜,530,6.038908803361735e-06,95.83681943553108
12178,恒藤,530,6.038908803361735e-06,95.83724593567493
12179,朝枝,530,6.038908803361735e-06,95.83767243581876
12180,沢岡,530,6.038908803361735e-06,95.8380989359626
12181,又村,530,6.038908803361735e-06,95.83852543610647
12182,伊場,530,6.038908803361735e-06,95.8389519362503
12183,安竹,530,6.038908803361735e-06,95.83937843639414
12184,大市,530,6.038908803361735e-06,95.83980493653799
12185,相宮,530,6.038908803361735e-06,95.84023143668183
12186,積山,530,6.038908803361735e-06,95.84065793682566
12187,澤岻,530,6.038908803361735e-06,95.84108443696951
12188,藏本,530,6.038908803361735e-06,95.84151093711336
12189,寺越,530,6.038908803361735e-06,95.8419374372572
12190,机,530,6.038908803361735e-06,95.84236393740105
12191,鐘築,530,6.038908803361735e-06,95.84279043754489
12192,春,530,6.038908803361735e-06,95.84321693768874
12193,兼岩,530,6.038908803361735e-06,95.84364343783257
12194,戸本,530,6.038908803361735e-06,95.84406993797641
12195,八十田,530,6.038908803361735e-06,95.84449643812026
12196,花戸,530,6.038908803361735e-06,95.8449229382641
12197,新井山,530,6.038908803361735e-06,95.84534943840795
12198,幸内,530,6.038908803361735e-06,95.8457759385518
12199,下岸,530,6.038908803361735e-06,95.84620243869564
12200,厚谷,530,6.038908803361735e-06,95.84662893883947
12201,道口,530,6.038908803361735e-06,95.84705543898332
12202,伊草,530,6.038908803361735e-06,95.84748193912716
12203,雪竹,530,6.038908803361735e-06,95.847908439271
12204,淡野,530,6.038908803361735e-06,95.84833493941485
12205,乙井,530,6.038908803361735e-06,95.8487614395587
12206,秀野,530,6.038908803361735e-06,95.84918793970255
12207,中室,530,6.038908803361735e-06,95.84961443984638
12208,丹伊田,530,6.038908803361735e-06,95.85004093999022
12209,永妻,530,6.038908803361735e-06,95.85046744013407
12210,石瀬,530,6.038908803361735e-06,95.8508939402779
12211,吽野,530,6.038908803361735e-06,95.85132044042174
12212,歌野,530,6.038908803361735e-06,95.85174694056559
12213,金堀,530,6.038908803361735e-06,95.85217344070944
12214,多賀野,530,6.038908803361735e-06,95.85259994085328
12215,室原,530,6.038908803361735e-06,95.85302644099713
12216,冨成,530,6.038908803361735e-06,95.85345294114097
